_id,image_url,new_id,title,ingredients,servings,instructions,dairy_free,gluten_free,pescatarian,vegetarian,nut_free,cycle_phase,free_version,breakfast,lunch,dinner,snack
64d104d48a3a343dcd655640,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/East_Chili_Lima_Beans_with_Fresh_Dill_Dalna_generated_64d104d48a3a343dcd655640.jpeg,64d104d48a3a343dcd655640,East: Chili Lima Beans with Fresh Dill (Dalna,"['Stephen Ceideburg', '1/4 c Large dried lima beans', '1/2 tb Light vegetable oil', '1/4 ts Cumin seeds', '1/2 c Chopped onion', '2 Garlic cloves, peeled, crushed', '1 Half-inch piece fresh ginger, peeled', '1/2 c Peeled, chopped tomato', '2 tb Flaked coconut', '2 tb Chopped fresh cilantro', '2 1/2 c Water', '1/4 ts Cayenne pepper', '1/2 ts Paprika', '1/2 ts Salt, or to taste', '1 tb Chopped fresh dill']",6,"['Dalnas are the ingenious creations of cooks from Orissa, in eastern India', 'Traditionally, the dish is prepared with yellow mung beans, but I have created this recipe using readily obtainable large lima beans', 'To round out the menu, accompany this robust stew with rice pilaf', 'Rinse lima beans', 'Soak in water to cover for 6 hours, or overnight', 'Drain and rinse again', 'Set aside', 'Heat oil in a small heavy skillet over medium-high heat', 'Add cumin, onion, garlic and ginger', 'Stir and cook until onion starts to brown, about 4 minutes', 'Add tomato, coconut and cilantro, reduce heat and cook until tomato is soft', 'Transfer to a blender, add 1/4 cup of the water and blend until smooth', '(If necessary, add more water to facilitate blending', ') Combine beans, tomato-onion mixture and remaining water in a heavy 2 quart saucepan', 'Bring to a boil, reduce heat to medium, cover, and cook until beans are tender, but still hold their shape, about 1 hour', 'Add cayenne, paprika and salt', 'Mix thoroughly', 'Garnish with fresh dill', 'PER SERVING: 55 calories, 2 g protein, 7 g carbohydrate, 2 g fat (1 g saturated), 0 mg cholesterol, 181 mg sodium, 3 g fiber']",True,True,False,True,True,Follicular,False,False,True,True,False
64d104c78a3a343dcd655416,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/East_Indian_Mung_Beans_and_Rice_generated_64d104c78a3a343dcd655416.jpeg,64d104c78a3a343dcd655416,East Indian Mung Beans and Rice,"['8 c Water', '1 c Mung beans (dry)', '1 c Basmati rice', '1/2 c Soy oil', '1/2 c Soy sauce (up to)', '3 tb Whole yellow mustard seed', '1 tb Basil', 'Ground tumeric', 'Whole corriander', 'Cumin', '1 ts Cayenne pepper', 'Black pepper', 'Fennegreek powder', 'Oregano', '1 ct Plain yogurt', '1 ct Mango chutney']",4,"['Boil water', 'Mix all ingredients', 'Boil again', 'Cover and simmer for 1+ hours', 'Watch for chili-like consistency', 'For good plate presentation, I like to put a reasonable portion on a plate, and then put a stripe of yogurt and a stripe of chutney (like an equal sign) on top', 'This is a moderately hot dish, so I like to serve it with a cold tobuli salad, some nan or pita, and a Ravi Shankar CD on the stereo']",False,False,False,True,True,Follicular,False,False,True,True,False
64d104dc8a3a343dcd655778,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Easy Cantaloupe Sherbet or Frozen Yogurt_generated_64d104dc8a3a343dcd655778.jpeg,64d104dc8a3a343dcd655778,Easy Cantaloupe Sherbet or Frozen Yogurt,"['1 Very ripe cantaloupe; not too large; peeled and chunked', '1 qt Milk for sherbet -or-', '2 c Milk -and-', '2 c Dannon (only!) vanilla yogurt for frozen yogurt', '2 Envelopes unflavored gelatine or vegetarian substitute', '1/2 c Sugar for sherbet; less or none for yogurt', 'Salt to taste (up to)', '3/4 c Light corn syrup (taste as you go--some cantaloupes are sweeter than others)', 'Just a whiff of ginger--be subtle']",4,"['Blenderize cantaloupe with 1 C', 'milk till smooth', 'In a big pan, heat but do not boil 1 C', 'milk and dissolve gelatine and sugar in it completely, stirring constantly', 'Remove from heat and stir in remaining milk and other ingredients, syrup last', 'Pour into large baking pan', 'Cover and freeze 3 hr', ', stirring occasionally', 'Spoon into chilled bowl and beat with electric mixer at medium speed till smooth but still frozen (setting bowl in a sinkful of ice and water while beating helps', ') Return to pan and freeze 3 more hours', 'Let stand at room temp', '5 min, before serving; garnish with fresh mint, crystallized ginger and/or banana slices']",False,True,False,True,True,Ovulatory,False,False,False,False,True
64d104cc8a3a343dcd6554ef,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Electronic_Gourmet_s_Marinated_Steak_generated_64d104cc8a3a343dcd6554ef.jpeg,64d104cc8a3a343dcd6554ef,Electronic Gourmet's Marinated Steak,"['2 c Red Wine', 'Onion, minced', '1 cl Garlic, crushed', '1/2 ts Black Pepper', '1 tb Butter', '8-12 oz Sirloin or', 'Porterhouse Steak']",1,"['1) Combine red wine, onion, garlic and black pepper', 'Marinate steak in this mixture for at least 2 hours turning occasionally', 'Overnight in fridge is best', '2) Remove the steak, reserving the marinade and pat it dry', 'Rub the steak with butter', '3) Broil the steak over hot coals, or under broiler until medium rare (or to your liking)', '4) Boil the marinade until reduced by two thirds', 'Discard the garlic clove and pour the sauce over the steak', 'Goes great with a bottle of dry red table wine from either California or the Rhone region of France']",False,True,False,False,True,Menstrual,False,False,False,True,False
64d104cc8a3a343dcd6554f0,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Electronic_Gourmet_s_Steak_Diane_generated_64d104cc8a3a343dcd6554f0.jpeg,64d104cc8a3a343dcd6554f0,Electronic Gourmet's Steak Diane,"['Onion or Shallot, chop fine', '3 oz Butter', '4 sl Sirloin or Rump Steak (thin)', '1 ds Worcestershire Sauce', '1 ds Brandy', 'Fresh Parsley, chopped']",4,"['1) Fry shallots in the hot butter for 2 minutes', 'Add the thin slices of steak, cook 1 minute on either side', '2) Lift out the meat, and put onto a hot dish', 'Add the sauce, and the brandy to the butter', '3) Ignite if wished (and insured) and pour over the steaks', 'Garnish with chopped parsley', 'This dish requires last minute cooking']",False,True,False,False,True,Menstrual,False,False,False,True,False
64d104d78a3a343dcd6556a0,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Elegant Apple Dumpling_generated_64d104d78a3a343dcd6556a0.jpeg,64d104d78a3a343dcd6556a0,Elegant Apple Dumpling,"['Dough:', '1 c All purpose flour', '1 ts Cinnamon', '1/4 ts Salt', '2 tb Butter', '1 tb Shortening', '1/4 c Apple juice or apple cider', 'Filling:', '4 tb Butter', '1/4 c Brown sugar', '1/2 c Crushed gingersnaps', '1/4 c Ground pecans', '1 tb Grand Mariner', '1 ts Cinnamon']",4,"['Mix flour, cinnamon, salt, butter and shortening until a crumbly mixture forms', 'Add in the juice slowly, until a smooth dough forms', 'Melt butter, and mix the rest of the ingredients into it', 'Putting it all together: Core 3/4 of an apple (preferably a Granny Smith) making sure that there is plenty of room for the filling', 'Roll out the dough, the thinner the better', 'Wrap dough around the apple', 'Squeeze off the excess and create leaves for the top of the apple with the extra', 'Bake at 350 degrees for approximately 20 minutes until dough becomes a light to golden brown', 'It will not get too dark so definitely keep checking on it', 'The dough recipe should yield enough for two apples', 'To make a stem for the apple use a small piece of cinnamon stick :']",False,False,False,True,False,Luteal,False,True,False,False,False
64d104db8a3a343dcd65575e,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Elegant Cornish Hens_generated_64d104db8a3a343dcd65575e.jpeg,64d104db8a3a343dcd65575e,Elegant Cornish Hens,"['1/2 c Sliced green onions', '1/4 c Minced celery', '2 tb Butter or margarine, melted', '1 tb Lemon juice', '1 6 Oz Pkg Long-grain and wild rice mix', '1 1/2 c Chicken broth', '1/2 c Apple juice', '1/2 c Unpeeled, finely chop Red Delicious apple', '1/4 c Chopped pecans, toasted', '2 tb Minced fresh parsley', '6 1-1 1/2 lb Cornish hens', 'Salt and pepper', '1/4 c Apple jelly', '2 tb Butter or margarine', '2 tb Applejack or other apple-flavored brandy', '1 Red delicious apple, optional', '1 Granny Smith apple, optional', 'Lemon juice, optional', 'Fresh parsley sprigs, optional']",6,"['Saute green onions and celery in 2 tablespoons melted butter and 1 tablespoon lemon juice in a medium saucepan until vegetables are tender', 'Add rice mix, chicken broth and apple juice; stir', 'Bring to a boil; cover, reduce heat and simmer 25 minutes or until liquid is absorbed', 'Remove from heat', 'Stir in chopped apple, roasted pecans and minced fresh parsley', 'Remove giblets from hens, and reserve for other uses', 'Rinse hens with cold water, and pat dry', 'Sprinkle cavities of hens with salt and pepper', 'Lift wing tips up and over back of hens, tucking wing tips under hens', 'Stuff hens lightly with rice mixture, and close cavities', 'Secure with wooden picks, and tie leg ends together with string', 'Combine apple jelly, 2 tablespoons butter and brandy in a small saucepan; cook over low heat, stirring often, until jelly and butter melt', 'Place hens, breast side up, on a greased rack in a shallow roasting pan', 'Brush hens with jelly mixture', 'Bake at 350~ for 1 1/2 hours or until juices run clear when thigh is pierced with a fork, basting frequently with any remaining jelly mixture', 'If desired, quarter apples lengthwise; remove and discard cores', 'Cut each apple quarter into 4 wedge-shaped slices; separate apple slices to form a winged design', 'Brush cut surfaces of apples with lemon juice', 'Garnish hens with decorative apples and fresh parsley sprigs, if desired', 'Yield: 6 servings']",False,True,False,False,False,Ovulatory,True,False,False,True,False
64d104d68a3a343dcd655682,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Elegant Shrimp Artichoke Bake_generated_64d104d68a3a343dcd655682.jpeg,64d104d68a3a343dcd655682,Elegant Shrimp Artichoke Bake,"['6 1/2 tb Butter', '4 1/2 tb Flour', '3/4 c Milk', '3/4 c Heavy cream', '1/4 c Dry sherry', 'Paprika', 'Salt and pepper to taste', '2 cn Artichoke hearts', '1 1/2 lb Shrimp, cleaned and cooked', '1 tb Worcestershire sauce', '1/4 c Parmesan cheese', '1 lb Fresh mushrooms']",1,"['Preparation : Arrange cut up artichokes (large pieces) on the bottom of a greased 8 x 12 inch baking dish', 'Put shrimp on top', 'Next melt 4 1/2 tablespoons butter in saucepan', 'Add flour and whisk until smooth', 'Add milk and cream, salt, pepper, sherry and Worcestershire sauce', 'Set aside', 'Saute sliced mushrooms for 6 minutes in 2 tablespoons butter', 'Place on top of shrimp', 'Pour cream sauce over the top and sprinkle with Parmesan cheese, paprika at the end', 'Bake at 350 degrees for 30-45 minutes']",False,False,True,False,True,Follicular,True,False,True,True,False
64d104d68a3a343dcd655683,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Elegant Spinach and Artichoke Casserole_generated_64d104d68a3a343dcd655683.jpeg,64d104d68a3a343dcd655683,Elegant Spinach and Artichoke Casserole,"['2 pk Frozen chopped spinach', '2 Jars', 'Artichokes', '1 1/2 c Grated cheddar cheese', '1/2 ts Savory', '1/2 ts Thyme', '1 Onion -- grated', '1/3 c Chopped fresh parsley', '5 Eggs -- well beaten', 'Salt, pepper and garlic salt', 'To taste', '(6 1/2 oz) marinated']",6,"['Cook spinach according to package directions, drain', 'Chop artichokes and put in bottom of 2 quart dish with marinade', 'Mix everything else together except for 1/2 cup cheese and put in dish over artichokes', 'Sprinkle with remaining cheese', 'Bake at 350 for 35 minutes', ': DLGREAT']",False,True,False,True,True,Follicular,False,False,False,False,True
64d104da8a3a343dcd655740,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Elegant Spinach and Artichoke Casserole_generated_64d104da8a3a343dcd655740.jpeg,64d104da8a3a343dcd655740,Elegant Spinach and Artichoke Casserole,"['2 pk Frozen chopped spinach', '2 Jars', 'Artichokes', '1 1/2 c Grated cheddar cheese', '1/2 ts Savory', '1/2 ts Thyme', '1 Onion -- grated', '1/3 c Chopped fresh parsley', '5 Eggs -- well beaten', 'Salt, pepper and garlic salt', 'To taste', '(6 1/2 oz) marinated']",6,"['Cook spinach according to package directions, drain', 'Chop artichokes and put in bottom of 2 quart dish with marinade', 'Mix everything else together except for 1/2 cup cheese and put in dish over artichokes', 'Sprinkle with remaining cheese', 'Bake at 350 for 35 minutes', ': DLGREAT']",False,True,False,True,True,Ovulatory,False,False,False,False,True
64d104d88a3a343dcd6556f0,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Elegant and Easy Wild Rice_generated_64d104d88a3a343dcd6556f0.jpeg,64d104d88a3a343dcd6556f0,Elegant and Easy Wild Rice,"['2 c Cooked wild rice', '1 c Cooked white rice', '1 c Crabmeat (flaked)', '1 1/2 c Chopped celery', '1 Green pepper, chopped', 'Butter', '1 md Onion, chopped', '1 cn (small) pimento, chopped', '3 cn Mushroom soup', '1 c Shrimp, broken', '1 lb Fresh mushrooms OR', '1 cn (large) mushrooms']",1,"['Combine first 7 ingredients', 'Add 1-1/2 cans mushroom soup and 1/2 shrimp', 'Place mixture in baking dish', 'Bake at 350 for 1-1/2 hours', 'Sauce: Brown mushrooms in small amount of butter', 'Add remaining 1-1/2 cans of mushroom soup and remaining 1/2 shrimp', 'Heat through', 'Serve crab and rice mixture with the hot mushroom sauce', 'Makes about 20 servings']",False,True,False,False,True,Menstrual,True,False,True,False,True
64d104d08a3a343dcd6555a1,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Elegant_Chocolate_Mousse_generated_64d104d08a3a343dcd6555a1.jpeg,64d104d08a3a343dcd6555a1,Elegant Chocolate Mousse,"['4 Squares semi-sweet chocolate', '1/4 c Water', '4 Egg yolks', '1/2 c Superfine sugar', '4 Egg whites', '1 ds Salt']",1,"['Combine chocolate and water in top of a double boiler and set it over hot, not boiling, water until chocolate melts', 'Stir it occasionally', 'with wire wisk', 'Remove and set it aside to cool, stirring once in a while', 'Beat the egg yolks in a large bowl', 'Beat in the sugar gradually', 'Continue to beat until the mixture is pale yellow and the consistency of cream sauce', 'When the beater is lifted out, the mixture will fall in a ribbon', 'Now add the cooled, melted chocolate and beat it in until it is well blended', 'Put the egg whites into a second large bowl', 'With clean beaters, beat them at medium speed until they are foamy', 'Add salt, then beat until stiff peaks form', 'To soften the chocolate mixture stir about a cup of the beaten egg whites into it', 'The rest of the egg whites is folded into the chocolate mixture', 'To fold: using a rubber spatula, cut down one side of the mixture, come across the bottom, up the other side, and across the top bringing some of the mixture up from the bottom', 'Give the bowl a quarter turn, repeat folding motion', 'Continue until chocolate and egg whites are combined', 'The mousse is poured into a serving dish or bowl or it can be put into individual cups', 'Cover and chill several hours or overnight']",True,True,False,True,True,Ovulatory,True,False,False,False,True
64d104c48a3a343dcd65539d,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Elegant_Crabmeat_Balls_generated_64d104c48a3a343dcd65539d.jpeg,64d104c48a3a343dcd65539d,Elegant Crabmeat Balls,"['2 cn Crabmeat (6-7 oz cans)', '1 c Bread crumbs (fresh)', '3 tb Sherry cooking wine', '1 tb Lemon juice', '1 tb Onion (grated)', '1 ts Dry Mustard', '1/2 ts Salt', 'Pepper', '1 pk Bacon (cut into halves)', 'Parsley']",4,"['Drain and flake crabmeat; combine remaining ingredients except bacon', 'Mix well', 'Shape into walnut sized balls', 'Wrap in bacon half; secure with toothpicks', 'Broil under medium heat until bacon is crisp, approximately 10 minutes, turning to brown evenly', 'Garnish with parsley and lemon', 'Makes approximately 2 dozen']",True,False,False,False,True,Menstrual,True,False,False,False,True
64d104ce8a3a343dcd65553b,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Elegant_Shrimp_Artichoke_Bake_generated_64d104ce8a3a343dcd65553b.jpeg,64d104ce8a3a343dcd65553b,Elegant Shrimp Artichoke Bake,"['6 1/2 tb Butter', '4 1/2 tb Flour', '3/4 c Milk', '3/4 c Heavy cream', '1/4 c Dry sherry', 'Paprika', 'Salt and pepper to taste', '2 cn Artichoke hearts', '1 1/2 lb Shrimp, cleaned and cooked', '1 tb Worcestershire sauce', '1/4 c Parmesan cheese', '1 lb Fresh mushrooms']",1,"['Preparation : Arrange cut up artichokes (large pieces) on the bottom of a greased 8 x 12 inch baking dish', 'Put shrimp on top', 'Next melt 4 1/2 tablespoons butter in saucepan', 'Add flour and whisk until smooth', 'Add milk and cream, salt, pepper, sherry and Worcestershire sauce', 'Set aside', 'Saute sliced mushrooms for 6 minutes in 2 tablespoons butter', 'Place on top of shrimp', 'Pour cream sauce over the top and sprinkle with Parmesan cheese, paprika at the end', 'Bake at 350 degrees for 30-45 minutes']",False,False,True,False,True,Ovulatory,True,False,True,True,False
64d104cf8a3a343dcd655570,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Elegant_Strawberry_Torte_generated_64d104cf8a3a343dcd655570.jpeg,64d104cf8a3a343dcd655570,Elegant Strawberry Torte,"['3 c Flour', '2 c Brown sugar', '1/2 ts Salt', '1 c Butter or oleo', '1 Egg, slightly beaten', '1 c Sour milk or buttermilk', '1 ts Baking soda', '1/2 c Chopped nuts', '1 pt Heavy cream, whipped & sweetened OR', '8 oz Cool Whip', '1 1/2 pt Fresh strawberries']",1,"['Combine flour, brown sugar, salt and butter', 'Mix until crumbly, as for pie crust', 'Reserve 1 cup of crumbs', 'Combine egg, milk and baking soda; stir into remaining crumb mixture, blending well', 'Pour into 2 greased, paper-lined 9 inch layer pans', 'Sprinkle batter with reserved crumbs, then top with chopped nuts', 'Bake at 375 for 25 to 30 minutes, or until cake tests done', 'Cool', 'Reserve several whole strawberries for garnish', 'Slightly mash remaining berries, sugaring to taste', 'Place one layer of cake on serving plate, nut side up', 'Spread with half of strawberries, top with half of whipped cream and cover with second layer of cake', 'Spread with remaining berries then swirl whipped cream around edge of top of cake, allowing small circle of strawberries to remain uncovered in center of torte', 'Garnish with clusters of whole strawberries around bottom of cake']",False,False,False,True,True,Ovulatory,True,False,False,False,True
64d104d28a3a343dcd6555dd,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Elegant_Stuffed_Pumpkin_generated_64d104d28a3a343dcd6555dd.jpeg,64d104d28a3a343dcd6555dd,Elegant Stuffed Pumpkin,"['1 5-pound pumpkin', '2 To 3 cups brown rice,', 'Cooked', '2 c Crumbled dry whole wheat', 'Bread (or part corn bread', 'Etc ) I used bread', 'Crumbs and corn meal.', '1 Onion, chopped', '1/2 To 1 cup chopped celery and', 'Leaves', '2 Apples (tart and unpeeled),', 'Chopped', '1 c Roasted chestnuts or a', 'Andful of cashew nuts, cut', 'In half.', 'x Herbs: Sage, savory,', 'Marjoram, oregano, and', 'Paprika to taste. I used', 'About a teaspoon', 'Each', '1 To 2 cups vegetable stock', '1/4 To 1/2 cup butter, melted,', 'Or safflower oil.', '[ed ...Necessary?]', 'Soy sauce or salt to taste.']",5,"['Cut off top of pumpkin to make a lid', 'Remove the seeds and scrape out any stringy pulp', 'Combine dry ingredients in a large mixing bowl and mix well with hands', 'Add stock and butter, and mix well, adding soy sauce and salt if desired', 'Stuffing should be moist but not wet', 'Pack loosely into pumpkin, replace lid, and bake on oiled cookie sheet for 1 1/2 hours or more at 325 F', 'It is done when a fork pushes easily through the pumpkin', 'Transfer to a caserloe dish and serve at the table, scooping out some of the tender pumpkin flesh with each serving of stuffing', 'If the pumpkin is organically grown, you may eat the skin too', '(If you have too much stuffing for your pumpkin, place extra in an oiled casserole, cover, and bake for 1 hour']",False,False,False,True,False,Luteal,False,False,False,False,True
64d104cc8a3a343dcd6554f1,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Elegant_Tea_Cakes_generated_64d104cc8a3a343dcd6554f1.jpeg,64d104cc8a3a343dcd6554f1,Elegant Tea Cakes,"['1/2 c Butter', '1 c Granulated sugar', '1 Egg', '1 tb Cream', '1 ts Vanilla', '2 c Flour', '1/2 ts Baking powder']",1,"['Serve these not-too-sweet cookies in the traditional English fashion with your favorite cup of tea', 'They are delicious with a dab of jam or marmalade and hold up well when dunking', 'In a bowl, cream butter with sugar until very light', 'Add well beaten egg, cream and vanilla', 'In a separate bowl, sift flour with baking powder; add creamed mixture and blend well', 'Roll dough into a log and wrap in aluminum foil', 'Chill overnight, or in freezer for 2 hours if rushed for time', 'Preheat oven to 350ø', 'Remove dough from refrigerator, slice very thin and place on greased cookie sheet', 'Bake 5-8 minutes at 350ø', 'Variations: For various holidays decorate with colored sugar, beads or icing', 'Or substitute almond or lemon extract for the vanilla to vary the flavor', 'Yield: 10 dozen', 'Suzanne J', 'Brown, owner SBJ Communications, Skillman, NJ Randy Shearer']",False,False,False,True,True,Menstrual,False,False,False,False,True
64d104cf8a3a343dcd655579,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Elegant_Tuna_Casserole_generated_64d104cf8a3a343dcd655579.jpeg,64d104cf8a3a343dcd655579,Elegant Tuna Casserole,"['3 tb Butter or margarine', '4 Green onions; chopped, Plus tops', '1 c Fresh mushrooms; sliced', '1 tb Parsley; chopped', '1 cn Cream of mushroom soup', '1/2 c Dry white wine', '1/4 c Shredded jack cheese', '2 cn (7 Oz) Tuna;, Drained', '2 tb Parmesan cheese', '1/2 c Crushed tortilla chips']",6,"['Place butter, onions, mushrooms and parsley in a 2 quart casserole', 'Cover', 'Microwave at high (100%) until onions are tender crisp, 2 to 3 minutes', 'Add remaining ingredients, except Parmesan cheese and tortilla chips', 'Microwave at medium high (70%) until hot and bubbly, 8 to 10 minutes', 'Sprinkle cheese and chips over top', 'Microwave at medium high (70%) until heated, 1 to 2 minutes', 'Makes 6 servings']",False,True,True,False,True,Ovulatory,True,False,True,True,False
64d104db8a3a343dcd655760,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Elf Black Bean and Corn Salsa_generated_64d104db8a3a343dcd655760.jpeg,64d104db8a3a343dcd655760,Elf Black Bean and Corn Salsa,"['1 cn Black beans; rinsed and drained (also works with pinto beans)', '1 cn Mexicorn; drained (up to)', '1 c Salsa', 'Fresh lime', 'Fresh cilantro', 'Cumin and black pepper to taste']",4,"['Mix ingredients gently, and refrigerate', 'We serve this with baked, low-salt Tostitos, but it makes a great side dish as well and is very flexible with the spices and amounts']",True,True,False,True,True,Ovulatory,False,False,False,False,True
64d104d18a3a343dcd6555b5,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Elise_s_Orange_Chiffon_Cake_generated_64d104d18a3a343dcd6555b5.jpeg,64d104d18a3a343dcd6555b5,Elise's Orange Chiffon Cake,"['2 1/4 c Cake flour', '1 1/2 c Sugar', '3 ts Baking powder', '1 ts Salt', '1/2 c Vegetable oil', '5 Unbeaten egg yolks', 'Juice of 2 oranges -- plus', 'Water to make 3/4 cup', 'Grated rind of 2 oranges --', '2 Tablespoons', '1 c Egg whites -- 7 to 8 eggs', '1/2 ts Cream of tartar']",1,"['Mix first 4 ingredients (the dry ingredients) in a large bowl', 'Make a well in dry ingredients and add 1/2 cup vegetable oil then the 5 unbeaten egg yolks, then the orange juice and orange rind', 'Beat with a spoon until smooth', 'In another large mixing bowl, whip the 1 cup egg whites and 1/2 teaspoon cream of tartar until very stiff', 'Pour the egg yolk mixture gradually over whipped egg whites', 'Gently fold into egg whites; DO NOT STIR', 'Pour into ungreased 10 inch x 4 inch deep tube pan', 'Bake in preheated 325 degree oven for 65-70 minutes', 'Upon removing cake from oven, immediately turn pan upside down, placing tube part over the neck of a funnel or bottle if your pan does not have legs', 'Let hang free until cold', 'Loosen from sides with a spatula and turn out onto serving plate', 'Spread with Orange Butter Cooked Icing', 'Orange Butter Cooked Icing Melt 1/2 cup butter or shortening (should be at least 1/2 butter for flavor) in a large saucepan and blend in 4 Tablespoons cake flour and 1/4 teaspoon salt', 'Slowly stir in 1/2 cup orange juice', 'Bring to a boil and boil 1 minute', 'Mixture may appear curdled, but do not despair', 'Remove from heat and stir in 3 cups powdered sugar', 'Beat until of spreading consistency', '(If this is taking a long time, set saucepan into a larger pan of cold water', 'Stir in 1 Tablespoon grated orange rind', 'Spread on cooled cake', 'Variation: Use frozen strawberries that you have pureed in a blender instead of orange juice and rind', ""(Great for Valentine's Day or Sweet Sixteen parties"", ') : Rosilyn']",False,False,False,True,True,Follicular,False,False,False,False,True
64d104d78a3a343dcd6556c8,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Ellen s Beef Stew_generated_64d104d78a3a343dcd6556c8.jpeg,64d104d78a3a343dcd6556c8,Ellen's Beef Stew,"['1 3/4 lb Chuck; or round, cubed', '1/3 c Flour', '1/4 ts Pepper', '1/2 ts Salt', '3 tb Oil', '1/2 Onion; chopped', '1 cl Garlic; minced', '2 3/4 c Boiling water', '28 oz Tomatoes; canned', '1/2 ts Salt', '1/2 ts Worcestershire', '1 pn Basil', '1 pn Dill', '1 pn Thyme', '4 md Potatoes; quartered', '2 Onions; quartered', '1 lb Carrots; 2 inch pieces', '1 c Peas']",1,"['Combine flour, pepper, and salt in bag', 'Add meat and shake til coated', 'Heat oil in Dutch oven', 'Brown meat on all sides', 'Add onion, garlic, water, tomatoes, salt, and worcestershire', 'Cover, reduce heat to low and simmer 2 hours, until meat begins to get tender', 'Add potatoes, onions, and carrots', 'Cook 30-45 mins, until vegetables are done', 'Add peas', 'Cook until heated', 'By Ellen Cleary']",True,False,False,False,True,Luteal,True,False,False,True,False
64d104d08a3a343dcd6555a3,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Ellen_s_Chocolate_Biscotti_generated_64d104d08a3a343dcd6555a3.jpeg,64d104d08a3a343dcd6555a3,Ellen's Chocolate Biscotti,"['1 3/4 c All-purpose flour', '2/3 c Alkalized cocoa powder', '2 ts Baking powder', '1 pn Salt', '1 1/4 c Sugar', '1 1/3 c Chopped, skinned hazelnut or walnuts', '4 lg Eggs', '1 ts Vanilla extract']",1,"['Preheat oven to 325 degrees and set rack in the middle level of the oven', 'Cover 2 large cookie sheets or jelly roll pans with parchment or foil', 'Mix the flour, cocoa, baking powder and salt and sift into a mixing bowl', 'Stir in the sugar and nuts', 'Whisk the eggs and vanilla and stir into the flour mixture to form a dough', 'On a lightly floured surface, press dough together', 'Divide dough in half and roll into a log the length of the pan (14 to 18 inches) Place each log on the pan and flatten slightly', 'Bake for about 30 minutes, until well risen and firm', 'Cool the logs on th e pans', 'After the logs have cooled, detach from paper and slice them about 1/2-inch thick with a sharp serrated knife', 'Place back on paper lined pans, cut side down, and bake again for about 20 minutes, or until dry and crisp', 'Cool on pans and store in a tin or plastic container with a tight fitting lid', 'Yield: about 5 dozen']",True,False,False,True,False,Ovulatory,False,False,False,False,True
64d104db8a3a343dcd655764,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Emeril s Corn and Cheese Queso Sauce_generated_64d104db8a3a343dcd655764.jpeg,64d104db8a3a343dcd655764,Emeril's Corn and Cheese Queso Sauce,"['2 tb Butter', '1/2 c Minced onions', '3 c Fresh corn; about 6 ears', '1 tb Chopped garlic', '1 Jalapeno; stemmed, seeded and chopped', '8 oz Grated Cheddar cheese', '1/4 c Heavy cream; up to 1/2']",1,"['In a saucepan, over medium heat, melt the butter', 'Add the onions and saut\x82 for 2 minutes', 'Season with salt and pepper', 'Add the corn and saur\x82 10-12 minutes', 'Stir in the garlic, jalapenos, cheese and cream', 'Cook for 2 minutes', 'Season with salt and pepper', 'Serve with the flauttas', 'Yields: about 2 1/2 cups', 'Air date on GMA 1/23/98']",False,True,False,True,True,Ovulatory,False,False,False,False,True
